date,commodity,price_modal
2025-07-05,Tomato,3384.023668639053
2025-07-07,Tomato,3248.214285714286
2025-07-08,Tomato,3184.023668639053
2025-07-09,Tomato,3139.05325443787
2025-07-10,Tomato,3000.0
2025-07-11,Tomato,2956.213017751479
2025-07-12,Tomato,2983.9285714285716
2025-07-13,Tomato,3005.3571428571427
2025-07-15,Tomato,2978.1065088757396
2025-07-16,Tomato,2954.437869822485
2025-07-17,Tomato,2900.591715976331
2025-07-18,Tomato,2876.047904191617
2025-07-19,Tomato,2970.414201183432
2025-07-21,Tomato,3449.404761904762
2025-07-22,Tomato,3794.53125
2025-07-23,Tomato,4057.0093457943926
2025-07-24,Tomato,4076.6990291262136
2025-07-25,Tomato,4023.809523809524
2025-07-27,Tomato,4228.048780487805
2025-07-28,Tomato,4253.012048192771
2025-07-29,Tomato,4429.213483146067
2025-07-30,Tomato,4444.827586206897
2025-07-31,Tomato,4451.0
2025-08-01,Tomato,4438.202247191011
2025-08-02,Tomato,4497.802197802198
2025-08-03,Tomato,4393.258426966292
2025-08-04,Tomato,4497.701149425287
2025-08-05,Tomato,4454.444444444444
2025-08-06,Tomato,4245.977011494253
2025-08-07,Tomato,4212.790697674419
2025-08-10,Tomato,4256.3218390804595
2025-08-11,Tomato,4245.054945054945
2025-08-12,Tomato,4189.772727272727
2025-08-13,Tomato,4200.0
2025-08-15,Tomato,3948.0
2025-08-16,Tomato,3926.5822784810125
2025-08-17,Tomato,4042.8571428571427
2025-08-18,Tomato,4161.627906976744
2025-08-19,Tomato,4367.045454545455
2025-08-20,Tomato,4706.741573033708
2025-08-21,Tomato,4786.206896551724
2025-08-22,Tomato,4851.898734177215
2025-08-23,Tomato,4939.2405063291135
2025-08-24,Tomato,4905.194805194805
2025-08-25,Tomato,4873.563218390805
2025-08-26,Tomato,4869.565217391304
2025-08-27,Tomato,4637.349397590361
2025-08-28,Tomato,4410.46511627907
2025-08-30,Tomato,3607.1428571428573
2025-08-31,Tomato,3289.8734177215188
2025-09-01,Tomato,2962.0689655172414
2025-09-02,Tomato,3049.425287356322
2025-09-03,Tomato,3205.9523809523807
2025-09-04,Tomato,3005.7471264367814
2025-09-05,Tomato,2783.132530120482
2025-09-06,Tomato,2811.1111111111113
2025-09-07,Tomato,2671.7948717948716
2025-09-08,Tomato,2627.777777777778
2025-09-09,Tomato,2471.1111111111113
2025-09-10,Tomato,2484.8837209302324
2025-09-11,Tomato,2362.921348314607
2025-09-12,Tomato,2255.6962025316457
2025-09-13,Tomato,2304.705882352941
2025-09-14,Tomato,2350.6329113924053
2025-09-15,Tomato,2395.6043956043954
2025-09-16,Tomato,2358.139534883721
2025-09-17,Tomato,2272.9411764705883
2025-09-18,Tomato,2275.0
2025-09-19,Tomato,2330.9523809523807
2025-09-20,Tomato,2505.7471264367814
2025-09-21,Tomato,2682.7586206896553
2025-09-22,Tomato,3069.148936170213
2025-09-23,Tomato,2934.065934065934
2025-09-24,Tomato,2903.5714285714284
2025-09-25,Tomato,2678.494623655914
2025-09-26,Tomato,2529.5454545454545
2025-09-27,Tomato,2451.764705882353
2025-09-28,Tomato,2483.720930232558
2025-09-29,Tomato,2376.6666666666665
2025-09-30,Tomato,2386.9565217391305
2025-10-02,Tomato,2305.9523809523807
2025-10-03,Tomato,2288.7640449438204
2025-10-05,Tomato,2533.3333333333335
2025-10-06,Tomato,2589.887640449438
2025-10-07,Tomato,2595.8333333333335
2025-10-08,Tomato,2619.5652173913045
2025-10-09,Tomato,2542.7083333333335
2025-10-10,Tomato,2508.6021505376343
2025-10-12,Tomato,2564.8936170212764
2025-10-13,Tomato,2541.6666666666665
2025-10-14,Tomato,2577.0833333333335
2025-10-15,Tomato,2601.086956521739
2025-10-16,Tomato,2582.4175824175823
2025-10-17,Tomato,2586.021505376344
2025-10-18,Tomato,2655.31914893617
2025-10-19,Tomato,2772.043010752688
2025-10-20,Tomato,2712.6582278481014
2025-10-21,Tomato,2824.242424242424
2025-10-22,Tomato,2988.5416666666665
2025-10-23,Tomato,3611.9565217391305
2025-10-24,Tomato,3652.5252525252527
2025-10-26,Tomato,3402.127659574468
2025-10-27,Tomato,3606.0
2025-10-28,Tomato,3619.191919191919
2025-10-29,Tomato,3457.0
2025-10-30,Tomato,3280.0
